pataka	[0.5,0.75,2.7755576e-17,0.42,0.7,-0.03,0.3407366,0.62740684,-0.042759195,0.25887057,0.5595369,-0.051325675,0.19371761,0.50019485,-0.06185528,0.4,0.45,-0.01,0.41097608,0.30134624,-0.017525554,0.43154222,0.21605992,-0.026248567,0.44995093,0.13896166,-0.030660342,0.4664951,0.4458006,-0.007909024,0.48031002,0.2903088,-0.014277404,0.5004642,0.1832143,-0.021476887,0.5139112,0.09277538,-0.025019271,0.5334851,0.46627924,-0.0115039,0.5473134,0.33833012,-0.018768428,0.54736704,0.2804329,-0.025623914,0.53931683,0.23899263,-0.027841644,0.6,0.5,-0.02,0.60606796,0.39515477,-0.02362637,0.5901762,0.3349308,-0.022988772,0.56515604,0.28176743,-0.019609544]
pataka	[0.5,0.75,-5.529431e-18,0.42,0.7,-0.03,0.35524917,0.60104936,-0.038168404,0.32410625,0.50570595,-0.0444193,0.32320684,0.41905284,-0.04969224,0.4,0.45,-0.01,0.41014138,0.32385215,-0.02379046,0.4294972,0.24621849,-0.036132358,0.4489128,0.1765972,-0.044104036,0.46633542,0.44390824,-0.0087405685,0.47779503,0.29752824,-0.023453478,0.49457327,0.19709758,-0.038018495,0.5096071,0.112497784,-0.047520533,0.5320795,0.4631532,-0.012405826,0.54702204,0.34938943,-0.031723045,0.5517762,0.33176345,-0.043323874,0.5520336,0.32108328,-0.047690928,0.6,0.5,-0.02,0.6094262,0.40477356,-0.035563,0.60126346,0.34844694,-0.042114668,0.58711886,0.29935583,-0.04465417]
pataka	[0.5,0.75,1.3877788e-17,0.42,0.7,-0.03,0.3506137,0.5998898,-0.036187056,0.31223074,0.50205725,-0.040208258,0.3284403,0.41456646,-0.045531407,0.4,0.45,-0.01,0.40210697,0.3204,-0.021942468,0.4172937,0.24142955,-0.033629928,0.43229395,0.17041269,-0.041241355,0.468534,0.44340655,-0.008763344,0.47249162,0.29617098,-0.022154639,0.48649475,0.19411245,-0.037408136,0.49775568,0.10710256,-0.047643065,0.5340476,0.46336636,-0.012260853,0.54572797,0.352954,-0.02911392,0.55275536,0.32453957,-0.041695595,0.5547741,0.30543175,-0.047787037,0.6,0.5,-0.02,0.6045892,0.40266302,-0.032813724,0.5936201,0.34465283,-0.038342148,0.57708925,0.2929726,-0.040492266]
pataka	[0.5,0.75,6.938894e-18,0.42,0.7,-0.03,0.35562134,0.6037316,-0.039896414,0.32296306,0.51346225,-0.047728002,0.31643355,0.42874724,-0.053795494,0.4,0.45,-0.01,0.40855977,0.32258835,-0.02369912,0.42624477,0.2450904,-0.035813697,0.44464573,0.17483374,-0.04318678,0.46570992,0.44353947,-0.008658887,0.47566283,0.29544264,-0.022854788,0.49065146,0.1950614,-0.03694546,0.5052581,0.1099261,-0.045911044,0.5313865,0.46250042,-0.012379767,0.5453057,0.34489232,-0.03100011,0.5487004,0.32945344,-0.042731777,0.54903525,0.32150537,-0.047423992,0.6,0.5,-0.02,0.6091428,0.4066108,-0.0352162,0.6041982,0.34829172,-0.04169128,0.59567046,0.2964457,-0.044314723]
pataka	[0.5,0.75,2.7755576e-17,0.42,0.7,-0.03,0.33853486,0.60276914,-0.037411418,0.26380756,0.5208568,-0.041299716,0.20450087,0.43236467,-0.04418234,0.4,0.45,-0.01,0.38367215,0.32716596,-0.018902887,0.38142556,0.24772052,-0.027390482,0.37906745,0.18325229,-0.033464305,0.46228585,0.44927436,-0.00820001,0.43686438,0.31920236,-0.015766568,0.42785498,0.23046899,-0.024979858,0.41324598,0.15665549,-0.03093568,0.53036696,0.47021326,-0.012144962,0.5350112,0.363233,-0.027478464,0.5395274,0.3346948,-0.03776706,0.52821815,0.31123933,-0.04166583,0.6,0.5,-0.02,0.60338485,0.40866023,-0.034661103,0.59331346,0.3535999,-0.042373598,0.5692771,0.3016623,-0.045654275]
pataka	[0.5,0.75,5.2041704e-18,0.42,0.7,-0.03,0.34081104,0.60460657,-0.0390918,0.26948386,0.52173954,-0.046129603,0.206931,0.44977668,-0.05143229,0.4,0.45,-0.01,0.401852,0.32550764,-0.022072995,0.41062233,0.24995019,-0.031929027,0.4195347,0.18550725,-0.03789017,0.46318293,0.44487736,-0.008818774,0.47054103,0.30358788,-0.023220824,0.4757554,0.21024595,-0.034936994,0.47919613,0.13717224,-0.041426547,0.5292981,0.46543127,-0.012505073,0.5637529,0.35726565,-0.03309091,0.56570095,0.3525857,-0.040296126,0.55562055,0.35381532,-0.03986535,0.6,0.5,-0.02,0.61772275,0.40166265,-0.035490103,0.6111431,0.34281963,-0.038884006,0.59770876,0.28640875,-0.03802416]
pataka	[0.5,0.75,6.938894e-18,0.42,0.7,-0.03,0.33988318,0.59351414,-0.03496415,0.2748992,0.5032593,-0.037605356,0.21933576,0.4309472,-0.038676117,0.4,0.45,-0.01,0.40609258,0.3245007,-0.022518506,0.41686645,0.24770445,-0.033460934,0.429584,0.18282726,-0.04078487,0.463346,0.44637635,-0.008616778,0.47249264,0.3091659,-0.021607183,0.47900793,0.21889335,-0.032994043,0.48589316,0.14880706,-0.040186584,0.5294982,0.46663183,-0.012243059,0.5602724,0.36046386,-0.031199222,0.56205374,0.34774086,-0.038080666,0.5556928,0.34336868,-0.038491003,0.6,0.5,-0.02,0.61854374,0.40650034,-0.035395533,0.6167011,0.352706,-0.03933808,0.60930073,0.3040346,-0.039405286]
pataka	[0.5,0.75,-2.7755576e-17,0.42,0.7,-0.03,0.37132108,0.57753056,-0.03682309,0.33888918,0.49250063,-0.044266,0.32791382,0.42554805,-0.044149414,0.4,0.45,-0.01,0.4016025,0.32780546,-0.021093512,0.41017127,0.26070836,-0.027065504,0.42720586,0.20274203,-0.028631136,0.46119595,0.4479875,-0.010234304,0.47669652,0.31286624,-0.028013842,0.47341573,0.22514115,-0.044373102,0.47609177,0.15807414,-0.052531008,0.52882713,0.46787265,-0.01427866,0.54341185,0.35714966,-0.043570325,0.49174663,0.39367795,-0.061876487,0.45193478,0.43071952,-0.06688962,0.6,0.5,-0.02,0.6206266,0.41341147,-0.0398735,0.62924856,0.35122433,-0.04783369,0.636971,0.28639874,-0.05134277]
pataka	[0.5,0.75,0,0.42,0.7,-0.03,0.3396741,0.5913944,-0.017546037,0.26479948,0.49063817,0.0048378725,0.20881446,0.3734581,0.019877443,0.4,0.45,-0.01,0.42980504,0.2939344,-0.030383399,0.4358004,0.19683611,-0.03701453,0.43477815,0.1292151,-0.037949298,0.47456482,0.4655767,-0.011949265,0.49306634,0.29722595,-0.023638176,0.5069988,0.20010924,-0.04033481,0.5056342,0.13115855,-0.048039474,0.54465836,0.4850643,-0.01715583,0.5966603,0.371763,-0.051090363,0.6802298,0.3735072,-0.11184641,0.73400605,0.39802313,-0.14991027,0.6,0.5,-0.02,0.6525049,0.41169494,-0.05258651,0.69389826,0.3865407,-0.088072665,0.73209655,0.38851604,-0.11778692]
pataka	[0.5,0.75,-4.1633363e-17,0.42,0.7,-0.03,0.34336355,0.59544736,-0.033055663,0.28475618,0.5031603,-0.033794444,0.21571201,0.40358037,-0.030406827,0.4,0.45,-0.01,0.41093206,0.30768213,-0.019522127,0.42193493,0.2113011,-0.024155023,0.43330437,0.13359492,-0.025119307,0.46891078,0.45105457,-0.008408901,0.48464924,0.2954999,-0.020644937,0.4921573,0.18263824,-0.023591012,0.49346712,0.08919172,-0.02063488,0.53504974,0.47237182,-0.012133355,0.5667623,0.38027894,-0.037353612,0.5756985,0.46935925,-0.046948697,0.56910837,0.53740627,-0.043325182,0.6,0.5,-0.02,0.6078435,0.3841468,-0.03168675,0.5929845,0.3097128,-0.029148165,0.5675139,0.23987848,-0.020604396]
pataka	[0.5,0.75,0,0.42,0.7,-0.03,0.3345412,0.58919626,-0.031110553,0.2781367,0.49430883,-0.03077152,0.23413871,0.41037282,-0.028338734,0.4,0.45,-0.01,0.43201938,0.34299725,-0.022635499,0.47168297,0.27531168,-0.037951864,0.5066409,0.22411147,-0.051810365,0.46235985,0.45121852,-0.008356309,0.49965817,0.33174783,-0.021888375,0.534748,0.2535581,-0.041146692,0.5597481,0.19811821,-0.05599899,0.5274741,0.47212753,-0.01188765,0.5994572,0.37600568,-0.044413816,0.6149624,0.35571355,-0.06133556,0.6149958,0.34860176,-0.067094065,0.6,0.5,-0.02,0.6560038,0.42272437,-0.05293653,0.67586637,0.39008537,-0.071375,0.6785963,0.36489198,-0.08044216]
pataka	[0.5,0.75,0,0.42,0.7,-0.03,0.37187994,0.61216104,-0.06679332,0.3275253,0.5399999,-0.09553319,0.2344503,0.44608608,-0.06148664,0.4,0.45,-0.01,0.54775685,0.39099237,-0.16185932,0.6290867,0.3588115,-0.23840016,0.7214767,0.35971066,-0.32492965,0.47176522,0.4551875,-0.011308779,0.67081326,0.4476297,-0.22577065,0.83578604,0.4906327,-0.3932369,0.9695735,0.52381736,-0.5234233,0.5473287,0.48101276,-0.021686904,0.7245133,0.50775385,-0.22680582,0.7619799,0.59495413,-0.2839875,0.7482857,0.6496905,-0.27932975,0.6,0.5,-0.02,0.7749808,0.5274915,-0.21513918,0.9514968,0.63253826,-0.40818444,1.1053985,0.73257875,-0.57398903]
pataka	[0.5,0.75,-5.551115e-17,0.42,0.7,-0.03,0.3971341,0.62828326,-0.07128932,0.39344454,0.58063626,-0.12132527,0.3330291,0.54019976,-0.13662727,0.4,0.45,-0.01,0.45293093,0.3145273,-0.061688654,0.5123567,0.25741428,-0.11139328,0.587973,0.23415278,-0.16977823,0.47531995,0.45237893,-0.015004169,0.5341432,0.31572953,-0.084556505,0.61139876,0.26982236,-0.15960662,0.68917006,0.24912412,-0.22762766,0.54050624,0.4720733,-0.016886564,0.60824347,0.36395067,-0.10272884,0.67009735,0.31685933,-0.1727523,0.73300296,0.2956458,-0.23563656,0.6,0.5,-0.02,0.6526114,0.41458613,-0.074625604,0.7047485,0.37421203,-0.124994755,0.7651393,0.35450676,-0.18107678]
hamsasyam	[0.5,0.75,-2.7755576e-17,0.42,0.7,-0.03,0.38482478,0.6240084,-0.06293463,0.3710713,0.60334766,-0.09911968,0.35336682,0.5899554,-0.1354402,0.4,0.45,-0.01,0.37610093,0.43110716,-0.05840302,0.36748904,0.47407937,-0.09888541,0.36200643,0.5056228,-0.12759502,0.4616494,0.45813605,-0.014828896,0.45900396,0.47194386,-0.09035201,0.44623393,0.5711503,-0.13989529,0.4225506,0.64581025,-0.16426733,0.5301003,0.47630236,-0.0183426,0.53945273,0.37597233,-0.04900449,0.52863806,0.2933399,-0.062414244,0.5149225,0.21612129,-0.06478064,0.6,0.5,-0.02,0.64096814,0.39538914,-0.001853533,0.6514221,0.31155884,0.01757533,0.6587702,0.22725645,0.038126953]
hamsasyam	[0.5,0.75,-1.3877788e-17,0.42,0.7,-0.03,0.3371885,0.61081624,-0.05982162,0.2729739,0.5603397,-0.09032796,0.23550399,0.52243495,-0.11341841,0.4,0.45,-0.01,0.34621394,0.3914376,-0.05314568,0.29836842,0.44008172,-0.09967249,0.2623892,0.4828128,-0.13037741,0.45651966,0.44861197,-0.010437274,0.3646144,0.40010008,-0.083358385,0.3110573,0.4974117,-0.13558282,0.27673686,0.5646253,-0.15682735,0.5225317,0.46347713,-0.014750179,0.49910152,0.33857143,-0.04525039,0.46854904,0.24472226,-0.06042402,0.44947323,0.15574348,-0.05990174,0.6,0.5,-0.02,0.6550202,0.40093642,-0.014702792,0.6872243,0.33090138,-0.0027980793,0.7156478,0.2589145,0.011803833]
hamsasyam	[0.5,0.75,-5.551115e-17,0.42,0.7,-0.03,0.40385503,0.6513368,-0.04850921,0.41707397,0.6514065,-0.07362336,0.42969927,0.6649629,-0.09806178,0.4,0.45,-0.01,0.44220555,0.4747886,-0.057865344,0.47878337,0.5457332,-0.07987591,0.4983112,0.6053396,-0.094259106,0.46382242,0.4396557,-0.007575937,0.47854862,0.36656553,-0.046106845,0.482583,0.29400635,-0.06304265,0.48128778,0.2281566,-0.073865786,0.5323414,0.4593097,-0.009132328,0.53720003,0.35280713,-0.03796074,0.53277165,0.28540957,-0.048008412,0.52667636,0.22440673,-0.05368438,0.6,0.5,-0.02,0.60082555,0.36369252,-0.016136203,0.5892775,0.26452747,-0.0080977,0.57573825,0.18010023,-0.0026828616]
hamsasyam	[0.5,0.75,2.7755576e-17,0.42,0.7,-0.03,0.38467693,0.6316535,-0.05588005,0.36826652,0.60712606,-0.08706534,0.3514514,0.59527236,-0.11922539,0.4,0.45,-0.01,0.356323,0.33462176,-0.037596956,0.33755785,0.25694412,-0.04948102,0.31724307,0.186524,-0.060768474,0.4705656,0.45712805,-0.008136064,0.45222598,0.41618317,-0.0740518,0.4557492,0.5243925,-0.11971518,0.4477258,0.611517,-0.14610389,0.5379295,0.47657543,-0.011916021,0.51417947,0.37925708,-0.050435226,0.4684862,0.38616243,-0.08124788,0.42832565,0.39202622,-0.09989283,0.6,0.5,-0.02,0.6347141,0.37509117,-0.006166975,0.6448937,0.27797887,0.013742208,0.65325695,0.18313587,0.0360986]
hamsasyam	[0.5,0.75,2.7755576e-17,0.42,0.7,-0.03,0.37732223,0.621453,-0.058458306,0.35777265,0.56260306,-0.08409642,0.32818916,0.52435225,-0.11031584,0.4,0.45,-0.01,0.3712803,0.4224994,-0.04881661,0.35167068,0.44895408,-0.08772881,0.33495864,0.47559333,-0.11750518,0.45519882,0.45542547,-0.01636581,0.43339643,0.4558913,-0.07674459,0.41594136,0.5227818,-0.1164514,0.39159203,0.5582043,-0.13748941,0.5235241,0.47197807,-0.020879358,0.53523,0.39079857,-0.056370433,0.535345,0.33639365,-0.08043866,0.5309185,0.27862746,-0.09451659,0.6,0.5,-0.02,0.6604961,0.41175416,-0.012436091,0.6870213,0.3462906,-0.0018685799,0.7067571,0.28171217,0.006425661]
hamsasyam	[0.5,0.75,-2.7755576e-17,0.42,0.7,-0.03,0.4180153,0.5990625,-0.046495546,0.46439567,0.5162531,-0.06620469,0.524896,0.43624365,-0.08723571,0.4,0.45,-0.01,0.43173215,0.35818768,-0.03759246,0.4809894,0.3563456,-0.0663518,0.52357364,0.37277484,-0.08516626,0.48325676,0.44623813,-0.01182748,0.52988565,0.27837908,-0.034077674,0.566225,0.16960071,-0.053866304,0.59169525,0.07500787,-0.0657225,0.5493637,0.46994296,-0.015926417,0.58482766,0.3828709,-0.04417003,0.59632456,0.4116041,-0.06493203,0.6033551,0.43583506,-0.074401475,0.6,0.5,-0.02,0.635983,0.43853718,-0.043798998,0.6439511,0.44315985,-0.055879377,0.6498639,0.45277926,-0.06282863]
hamsasyam	[0.5,0.75,-1.3877788e-17,0.42,0.7,-0.03,0.39487183,0.64420444,-0.047251813,0.4064721,0.61144966,-0.067969434,0.43146166,0.62632304,-0.090782076,0.4,0.45,-0.01,0.43194827,0.4146505,-0.035553675,0.44179454,0.47494042,-0.050573543,0.4424557,0.5261634,-0.057312787,0.4761378,0.4474147,-0.010691309,0.48908603,0.32010624,-0.027083738,0.49870276,0.25230595,-0.03853298,0.49890217,0.19400702,-0.04194223,0.5380965,0.4695811,-0.013041872,0.5520843,0.36562824,-0.03209255,0.56739825,0.3430067,-0.044652477,0.5727896,0.33225724,-0.047338437,0.6,0.5,-0.02,0.62120146,0.37118348,-0.031131452,0.6365395,0.29593706,-0.037722822,0.6416732,0.2297411,-0.039902374]
hamsasyam	[0.5,0.75,-5.551115e-17,0.42,0.7,-0.03,0.37483656,0.6190877,-0.05300492,0.3991786,0.5671918,-0.08040134,0.47267002,0.56078327,-0.10049839,0.4,0.45,-0.01,0.40777487,0.40754256,-0.051632043,0.43923196,0.4683732,-0.080287725,0.4650393,0.5109248,-0.09114942,0.47368553,0.43894812,-0.0126744285,0.44749978,0.4075882,-0.03651002,0.45961237,0.4660403,-0.050646473,0.4796739,0.5112469,-0.051466834,0.54047036,0.4584447,-0.013801695,0.50871205,0.35410884,-0.030358331,0.4679897,0.28011414,-0.02251125,0.43852395,0.22282119,-0.0071573877,0.6,0.5,-0.02,0.631363,0.39338037,-0.019313836,0.64516187,0.3196215,-0.010644589,0.6611357,0.24923673,-0.005686082]
hamsasyam	[0.5,0.75,-1.110223e-16,0.42,0.7,-0.03,0.5413821,0.6314874,-0.11568582,0.71336794,0.59685445,-0.21782556,0.83230793,0.5720028,-0.2934118,0.4,0.45,-0.01,0.574759,0.3261607,-0.10263177,0.67681676,0.2563314,-0.15127896,0.7685339,0.19540538,-0.1920304,0.47236702,0.44971704,-0.0109796785,0.62139344,0.43739796,-0.13498613,0.70590514,0.48446018,-0.209325,0.7679084,0.52689344,-0.25735024,0.5373304,0.4709498,-0.013670138,0.5736915,0.46083325,-0.08118396,0.5605259,0.4901952,-0.09615504,0.55757225,0.52109903,-0.099268146,0.6,0.5,-0.02,0.61995566,0.43618357,-0.054394,0.59882706,0.39400008,-0.04716566,0.58184844,0.36740878,-0.032347046]
hamsasyam	[0.5,0.75,-2.7755576e-17,0.42,0.7,-0.03,0.43391618,0.6226585,-0.07371623,0.48462436,0.57005644,-0.121159345,0.53842413,0.521154,-0.15976173,0.4,0.45,-0.01,0.46477303,0.44071242,-0.0893698,0.495089,0.4916275,-0.14198638,0.5150244,0.51814646,-0.17496373,0.4690757,0.45788223,-0.008480558,0.53346026,0.41811112,-0.05989804,0.54867667,0.41474256,-0.08340405,0.54764557,0.39558712,-0.09646297,0.5369922,0.47765806,-0.012296155,0.5792922,0.41401422,-0.03990346,0.5778148,0.3596977,-0.05092742,0.5622998,0.29309243,-0.053542573,0.6,0.5,-0.02,0.61028,0.43979165,-0.019267678,0.596112,0.3808437,-0.010973973,0.57832044,0.32222474,-0.0016533097]
hamsasyam	[0.5,0.75,-2.7755576e-17,0.42,0.7,-0.03,0.3209656,0.5890397,-0.039650954,0.24846284,0.4834804,-0.0465342,0.19327886,0.36399096,-0.050452318,0.4,0.45,-0.01,0.36469713,0.4761327,-0.060842853,0.32698637,0.4753292,-0.09029451,0.29193527,0.4742436,-0.10819997,0.47208136,0.43735838,-0.0043019755,0.44806233,0.5293119,-0.07791429,0.43167248,0.6510571,-0.11902261,0.4239202,0.7514864,-0.14301364,0.5399654,0.45830947,-0.008497468,0.5234042,0.53045857,-0.07915187,0.49392468,0.67432415,-0.11141619,0.46966276,0.7874553,-0.12603892,0.6,0.5,-0.02,0.57875633,0.5646881,-0.07768867,0.55242455,0.661001,-0.10375183,0.5290168,0.739642,-0.11634084]
hamsasyam	[0.5,0.75,-1.3877788e-17,0.42,0.7,-0.03,0.42606312,0.63597935,-0.06442878,0.4659234,0.61195976,-0.1007174,0.5051283,0.61730444,-0.13272738,0.4,0.45,-0.01,0.46725467,0.46785736,-0.08748759,0.46821445,0.5176502,-0.11508378,0.4589854,0.551184,-0.12757452,0.47113192,0.44858724,-0.01063261,0.5357054,0.45064873,-0.09134933,0.52465117,0.5213304,-0.11293977,0.5131675,0.5685284,-0.119626455,0.53757054,0.47210485,-0.01454469,0.61183304,0.40951777,-0.080572866,0.63504434,0.38610697,-0.114455104,0.65344805,0.35660288,-0.13610256,0.6,0.5,-0.02,0.57987964,0.40712094,-0.020012004,0.5567586,0.33854935,-0.016134493,0.5438822,0.2732463,-0.011806336]
hamsasyam	[0.5,0.75,2.7755576e-17,0.42,0.7,-0.03,0.38406402,0.6558615,-0.082812324,0.3619548,0.68714064,-0.15488365,0.34838885,0.7404798,-0.22988456,0.4,0.45,-0.01,0.35963818,0.48041588,-0.09293891,0.35676074,0.5667795,-0.1493951,0.3595821,0.63501805,-0.18503483,0.46342468,0.45550978,-0.013434489,0.42091975,0.52366906,-0.14071698,0.41043797,0.6778319,-0.21606329,0.40493482,0.780721,-0.24736217,0.5351468,0.47334868,-0.015025426,0.49325135,0.42134044,-0.08969902,0.4374903,0.41514453,-0.1553954,0.3980042,0.39507273,-0.19578484,0.6,0.5,-0.02,0.5874843,0.39366296,-0.027940083,0.56636274,0.31556857,-0.030646574,0.5550464,0.23515838,-0.029876407]
